city,date,Qair,Tair,Wind,lat,lon,n_obs
Amaravati,2018-07-07,0.018035,300.653775,3.340546,16.500000,80.500000,48
Amaravati,2018-07-08,0.018947,300.225926,3.571538,16.500000,80.500000,48
Amaravati,2018-07-09,0.019282,300.150274,3.177294,16.500000,80.500000,48
Amaravati,2018-07-10,0.018515,300.658137,3.780372,16.500000,80.500000,48
Amaravati,2018-07-11,0.018647,299.707281,3.621066,16.500000,80.500000,48
Amaravati,2018-07-12,0.018168,299.191428,4.190289,16.500000,80.500000,48
Amaravati,2018-07-13,0.018540,300.476954,3.985774,16.500000,80.500000,48
Amaravati,2018-07-14,0.019310,300.016600,3.587626,16.500000,80.500000,48
Amaravati,2018-07-15,0.019347,299.234027,4.039097,16.500000,80.500000,48
Amaravati,2018-07-16,0.018888,301.098279,4.481941,16.500000,80.500000,48
Amaravati,2018-07-17,0.018321,303.083376,4.054519,16.500000,80.500000,48
Amaravati,2018-07-18,0.018542,303.973586,4.433625,16.500000,80.500000,48
Amaravati,2018-07-19,0.018285,303.065140,4.285622,16.500000,80.500000,48
Amaravati,2018-07-20,0.018531,300.993981,3.657863,16.500000,80.500000,48
Amaravati,2018-07-21,0.018435,301.743947,3.525699,16.500000,80.500000,48
Amaravati,2018-07-22,0.017607,302.994976,3.611487,16.500000,80.500000,48
Amaravati,2018-07-23,0.018191,303.501994,3.470268,16.500000,80.500000,48
Amaravati,2018-07-24,0.018416,303.852603,3.176813,16.500000,80.500000,48
Amaravati,2018-07-25,0.018023,303.965202,3.372839,16.500000,80.500000,48
Amaravati,2018-07-26,0.017518,303.734196,3.740408,16.500000,80.500000,48
Amaravati,2018-07-27,0.017850,303.425141,3.420437,16.500000,80.500000,48
Amaravati,2018-07-28,0.017653,303.568785,3.144686,16.500000,80.500000,48
Amaravati,2018-07-29,0.017494,303.805611,3.115833,16.500000,80.500000,48
Amaravati,2018-07-30,0.016958,305.033514,3.311185,16.500000,80.500000,48
Amaravati,2018-07-31,0.016840,304.579496,3.735515,16.500000,80.500000,48
Amaravati,2018-08-01,0.017435,303.869240,3.486591,16.500000,80.500000,48
Amaravati,2018-08-02,0.018356,303.049093,2.959943,16.500000,80.500000,48
Amaravati,2018-08-03,0.018361,303.757508,3.181463,16.500000,80.500000,48
Amaravati,2018-08-04,0.017621,304.902523,4.137874,16.500000,80.500000,48
Amaravati,2018-08-05,0.017431,304.403298,4.285543,16.500000,80.500000,48
Amaravati,2018-08-06,0.016895,303.555182,4.536233,16.500000,80.500000,48
Amaravati,2018-08-07,0.017613,301.330117,3.547176,16.500000,80.500000,48
Amaravati,2018-08-08,0.018634,301.511030,3.254218,16.500000,80.500000,48
Amaravati,2018-08-09,0.018748,302.654614,2.740298,16.500000,80.500000,48
Amaravati,2018-08-10,0.018703,299.846728,3.781338,16.500000,80.500000,48
Amaravati,2018-08-11,0.018730,299.501719,4.942469,16.500000,80.500000,48
Amaravati,2018-08-12,0.018546,299.647577,4.331865,16.500000,80.500000,48
Amaravati,2018-08-13,0.018958,298.696106,3.625963,16.500000,80.500000,48
Amaravati,2018-08-14,0.019920,299.877200,3.806302,16.500000,80.500000,48
Amaravati,2018-08-15,0.019520,299.626620,4.452830,16.500000,80.500000,48
Amaravati,2018-08-16,0.018945,301.023017,4.706546,16.500000,80.500000,48
Amaravati,2018-08-17,0.018946,301.991339,3.659736,16.500000,80.500000,48
Amaravati,2018-08-18,0.018712,301.620731,4.275003,16.500000,80.500000,48
Amaravati,2018-08-19,0.019047,299.133726,4.619588,16.500000,80.500000,48
Amaravati,2018-08-20,0.018744,299.274699,4.712847,16.500000,80.500000,48
Amaravati,2018-08-21,0.018543,302.331682,4.033519,16.500000,80.500000,48
Amaravati,2018-08-22,0.018667,303.354934,3.937786,16.500000,80.500000,48
Amaravati,2018-08-23,0.018937,303.489127,4.019253,16.500000,80.500000,48
Amaravati,2018-08-24,0.019204,301.854660,3.338527,16.500000,80.500000,48
Amaravati,2018-08-25,0.019168,302.439582,3.353480,16.500000,80.500000,48
Amaravati,2018-08-26,0.018815,301.449999,3.349889,16.500000,80.500000,48
Amaravati,2018-08-27,0.019181,301.064453,3.426084,16.500000,80.500000,48
Amaravati,2018-08-28,0.019057,302.067766,2.729034,16.500000,80.500000,48
Amaravati,2018-08-29,0.019260,302.318067,2.709447,16.500000,80.500000,48
Amaravati,2018-08-30,0.019421,303.363297,2.757035,16.500000,80.500000,48
Amaravati,2018-08-31,0.018945,302.794589,2.611138,16.500000,80.500000,48
Amaravati,2018-09-01,0.018631,301.965966,2.544477,16.500000,80.500000,48
Amaravati,2018-09-02,0.018212,302.500469,2.689743,16.500000,80.500000,48
Amaravati,2018-09-03,0.018121,302.824986,2.823367,16.500000,80.500000,48
Amaravati,2018-09-04,0.017928,302.880907,2.858594,16.500000,80.500000,48
Amaravati,2018-09-05,0.017450,302.988230,3.226511,16.500000,80.500000,48
Amaravati,2018-09-06,0.016748,302.928040,3.629523,16.500000,80.500000,48
Amaravati,2018-09-07,0.017155,302.397821,2.729550,16.500000,80.500000,48
Amaravati,2018-09-08,0.017404,302.784706,2.128007,16.500000,80.500000,48
Amaravati,2018-09-09,0.017448,303.261115,1.469318,16.500000,80.500000,48
Amaravati,2018-09-10,0.018767,303.545739,1.719645,16.500000,80.500000,48
Amaravati,2018-09-11,0.018486,303.018376,1.387162,16.500000,80.500000,48
Amaravati,2018-09-12,0.019776,302.514574,1.570598,16.500000,80.500000,48
Amaravati,2018-09-13,0.020371,301.990457,1.549859,16.500000,80.500000,48
Amaravati,2018-09-14,0.019997,302.624114,1.060757,16.500000,80.500000,48
Amaravati,2018-09-15,0.019084,303.205170,1.925313,16.500000,80.500000,48
Amaravati,2018-09-16,0.018258,303.145184,2.112036,16.500000,80.500000,48
Amaravati,2018-09-17,0.018369,300.232957,2.478466,16.500000,80.500000,48
Amaravati,2018-09-18,0.018849,300.951427,2.534008,16.500000,80.500000,48
Amaravati,2018-09-19,0.019116,301.191661,2.944967,16.500000,80.500000,48
Amaravati,2018-09-20,0.019190,300.697049,3.182109,16.500000,80.500000,48
Amaravati,2018-09-21,0.017847,300.068646,3.421814,16.500000,80.500000,48
Amaravati,2018-09-22,0.019144,301.117516,2.567537,16.500000,80.500000,48
Amaravati,2018-09-23,0.020015,301.728748,1.736967,16.500000,80.500000,48
Amaravati,2018-09-24,0.019844,301.998647,1.600687,16.500000,80.500000,48
Amaravati,2018-09-25,0.019416,302.307186,1.342852,16.500000,80.500000,48
Amaravati,2018-09-26,0.018901,301.121427,0.872345,16.500000,80.500000,48
Amaravati,2018-09-27,0.019425,302.038629,0.956890,16.500000,80.500000,48
Amaravati,2018-09-28,0.019774,302.211426,1.174676,16.500000,80.500000,48
Amaravati,2018-09-29,0.019504,302.690135,1.113530,16.500000,80.500000,48
Amaravati,2018-09-30,0.019867,303.068429,1.148667,16.500000,80.500000,48
Amaravati,2018-10-01,0.019130,302.390645,1.573178,16.500000,80.500000,48
Amaravati,2018-10-02,0.018468,302.572430,1.571772,16.500000,80.500000,48
Amaravati,2018-10-03,0.018821,302.515317,1.488044,16.500000,80.500000,48
Amaravati,2018-10-04,0.018254,301.681016,1.867160,16.500000,80.500000,48
Amaravati,2018-10-05,0.017406,301.535935,2.056063,16.500000,80.500000,48
Amaravati,2018-10-06,0.016387,301.852420,1.828380,16.500000,80.500000,48
Amaravati,2018-10-07,0.016594,301.946398,2.228980,16.500000,80.500000,48
Amaravati,2018-10-08,0.016721,302.332905,1.838251,16.500000,80.500000,48
Amaravati,2018-10-09,0.014337,302.530982,2.863421,16.500000,80.500000,48
Amaravati,2018-10-10,0.013293,302.105253,4.304528,16.500000,80.500000,48
Amaravati,2018-10-11,0.013673,301.922648,3.763816,16.500000,80.500000,48
Amaravati,2018-10-12,0.016360,302.519763,2.232380,16.500000,80.500000,48
Amaravati,2018-10-13,0.017939,303.064296,1.381814,16.500000,80.500000,48
Amaravati,2018-10-14,0.018899,301.883851,1.294313,16.500000,80.500000,48
Amaravati,2018-10-15,0.018842,300.899513,1.363756,16.500000,80.500000,48
Amaravati,2018-10-16,0.018752,300.947914,1.584092,16.500000,80.500000,48
Amaravati,2018-10-17,0.018364,300.043018,0.977363,16.500000,80.500000,48
Amaravati,2018-10-18,0.017466,299.911368,1.073097,16.500000,80.500000,48
Amaravati,2018-10-19,0.015148,300.503861,1.608324,16.500000,80.500000,48
Amaravati,2018-10-20,0.015209,300.565123,1.433859,16.500000,80.500000,48
Amaravati,2018-10-21,0.016032,301.424314,1.649984,16.500000,80.500000,48
Amaravati,2018-10-22,0.016381,301.721696,1.330636,16.500000,80.500000,48
Amaravati,2018-10-23,0.016954,301.709436,1.487361,16.500000,80.500000,48
Amaravati,2018-10-24,0.016706,301.330557,1.262348,16.500000,80.500000,48
Amaravati,2018-10-25,0.016757,301.116061,1.554296,16.500000,80.500000,48
Amaravati,2018-10-26,0.013364,300.371832,2.459892,16.500000,80.500000,48
Amaravati,2018-10-27,0.011769,299.817408,2.138850,16.500000,80.500000,48
Amaravati,2018-10-28,0.011347,299.609921,2.609213,16.500000,80.500000,48
Amaravati,2018-10-29,0.011938,300.524955,2.333523,16.500000,80.500000,48
Amaravati,2018-10-30,0.014387,301.227552,2.242798,16.500000,80.500000,48
Amaravati,2018-10-31,0.016435,300.821907,2.893848,16.500000,80.500000,48
Amaravati,2018-11-01,0.016547,299.662238,2.207781,16.500000,80.500000,48
Amaravati,2018-11-02,0.017215,299.875664,1.700061,16.500000,80.500000,48
Amaravati,2018-11-03,0.017421,300.594543,2.068733,16.500000,80.500000,48
Amaravati,2018-11-04,0.017083,301.020298,2.132275,16.500000,80.500000,48
Amaravati,2018-11-05,0.017154,301.076538,1.300331,16.500000,80.500000,48
Amaravati,2018-11-06,0.016615,301.080699,1.704368,16.500000,80.500000,48
Amaravati,2018-11-07,0.015315,300.661152,1.783555,16.500000,80.500000,48
Amaravati,2018-11-08,0.014775,300.690813,1.856279,16.500000,80.500000,48
Amaravati,2018-11-09,0.015835,300.446446,1.633227,16.500000,80.500000,48
Amaravati,2018-11-10,0.014929,300.501741,1.550431,16.500000,80.500000,48
Amaravati,2018-11-11,0.014326,300.142311,1.649231,16.500000,80.500000,48
Amaravati,2018-11-12,0.012324,298.891307,1.935456,16.500000,80.500000,48
Amaravati,2018-11-13,0.011108,299.111169,2.099947,16.500000,80.500000,48
Amaravati,2018-11-14,0.012719,300.373807,1.940908,16.500000,80.500000,48
Amaravati,2018-11-15,0.014524,300.625024,3.530189,16.500000,80.500000,48
Amaravati,2018-11-16,0.017273,300.057010,2.431631,16.500000,80.500000,48
Amaravati,2018-11-17,0.017873,300.124665,1.711175,16.500000,80.500000,48
Amaravati,2018-11-18,0.017932,300.852003,1.738246,16.500000,80.500000,48
Amaravati,2018-11-19,0.016901,300.732758,2.269910,16.500000,80.500000,48
Amaravati,2018-11-20,0.015046,300.241161,2.363394,16.500000,80.500000,48
Amaravati,2018-11-21,0.013927,299.532288,3.339045,16.500000,80.500000,48
Amaravati,2018-11-22,0.013304,297.318597,1.706320,16.500000,80.500000,48
Amaravati,2018-11-23,0.014546,299.077380,1.582614,16.500000,80.500000,48
Amaravati,2018-11-24,0.013380,299.115153,1.454117,16.500000,80.500000,48
Amaravati,2018-11-25,0.012971,298.296689,1.373729,16.500000,80.500000,48
Amaravati,2018-11-26,0.011598,297.792836,1.509296,16.500000,80.500000,48
Amaravati,2018-11-27,0.011303,297.311225,1.843191,16.500000,80.500000,48
Amaravati,2018-11-28,0.012631,298.035327,2.248708,16.500000,80.500000,48
Amaravati,2018-11-29,0.012681,298.795428,1.565770,16.500000,80.500000,48
Amaravati,2018-11-30,0.012813,298.964669,1.691332,16.500000,80.500000,48
Amaravati,2018-12-01,0.012628,298.889932,1.940955,16.500000,80.500000,48
Amaravati,2018-12-02,0.012791,298.731385,2.439226,16.500000,80.500000,48
Amaravati,2018-12-03,0.013208,298.769310,2.864951,16.500000,80.500000,48
Amaravati,2018-12-04,0.013934,298.195336,2.500879,16.500000,80.500000,48
Amaravati,2018-12-05,0.015261,299.674088,1.553777,16.500000,80.500000,48
Amaravati,2018-12-06,0.016723,299.593113,1.560141,16.500000,80.500000,48
Amaravati,2018-12-07,0.016928,299.663270,1.894577,16.500000,80.500000,48
Amaravati,2018-12-08,0.015700,299.526251,2.062093,16.500000,80.500000,48
Amaravati,2018-12-09,0.015191,299.445723,2.127836,16.500000,80.500000,48
Amaravati,2018-12-10,0.014723,299.362981,2.328986,16.500000,80.500000,48
Amaravati,2018-12-11,0.014597,299.494274,2.082315,16.500000,80.500000,48
Amaravati,2018-12-12,0.014764,299.498901,2.052277,16.500000,80.500000,48
Amaravati,2018-12-13,0.014174,299.235251,2.211708,16.500000,80.500000,48
Amaravati,2018-12-14,0.012852,298.961928,2.321765,16.500000,80.500000,48
Amaravati,2018-12-15,0.010445,298.745054,3.004488,16.500000,80.500000,48
Amaravati,2018-12-16,0.011413,294.259507,3.735923,16.500000,80.500000,48
Amaravati,2018-12-17,0.012490,292.426176,5.026234,16.500000,80.500000,48
Amaravati,2018-12-18,0.012031,294.434068,3.225797,16.500000,80.500000,48
Amaravati,2018-12-19,0.012823,295.158358,2.116217,16.500000,80.500000,48
Amaravati,2018-12-20,0.013808,296.584094,1.617449,16.500000,80.500000,48
Amaravati,2018-12-21,0.013819,296.730780,1.664419,16.500000,80.500000,48
Amaravati,2018-12-22,0.014300,297.290053,1.967726,16.500000,80.500000,48
Amaravati,2018-12-23,0.013817,296.825267,1.797846,16.500000,80.500000,48
Amaravati,2018-12-24,0.013706,296.741102,1.331346,16.500000,80.500000,48
Amaravati,2018-12-25,0.013901,297.238954,1.324557,16.500000,80.500000,48
Amaravati,2018-12-26,0.014785,297.633164,2.180687,16.500000,80.500000,48
Amaravati,2018-12-27,0.015051,297.545936,1.628779,16.500000,80.500000,48
Amaravati,2018-12-28,0.010722,295.962220,2.072505,16.500000,80.500000,48
Amaravati,2018-12-29,0.011079,295.388501,1.916208,16.500000,80.500000,48
Amaravati,2018-12-30,0.010401,294.815680,1.939815,16.500000,80.500000,48
Amaravati,2018-12-31,0.008822,294.129619,1.520625,16.500000,80.500000,48
Amaravati,2019-01-01,0.009054,294.037213,1.460450,16.500000,80.500000,48
Amaravati,2019-01-02,0.010714,295.135211,1.554919,16.500000,80.500000,48
Amaravati,2019-01-03,0.011901,295.911656,1.531328,16.500000,80.500000,48
Amaravati,2019-01-04,0.012198,296.134524,1.936588,16.500000,80.500000,48
Amaravati,2019-01-05,0.012255,296.081204,1.971037,16.500000,80.500000,48
Amaravati,2019-01-06,0.012064,295.814011,2.007287,16.500000,80.500000,48
Amaravati,2019-01-07,0.011244,296.176035,1.507273,16.500000,80.500000,48
Amaravati,2019-01-08,0.009225,296.417327,2.062524,16.500000,80.500000,48
Amaravati,2019-01-09,0.009775,296.074045,1.529134,16.500000,80.500000,48
Amaravati,2019-01-10,0.013097,296.461680,1.563949,16.500000,80.500000,48
Amaravati,2019-01-11,0.012976,296.926830,1.934727,16.500000,80.500000,48
Amaravati,2019-01-12,0.012802,296.977142,2.192489,16.500000,80.500000,48
Amaravati,2019-01-13,0.012558,296.812513,2.114952,16.500000,80.500000,48
Amaravati,2019-01-14,0.012462,296.941601,1.543500,16.500000,80.500000,48
Amaravati,2019-01-15,0.012393,297.547740,1.556290,16.500000,80.500000,48
Amaravati,2019-01-16,0.013327,297.425189,1.625735,16.500000,80.500000,48
Amaravati,2019-01-17,0.013723,297.303771,1.579685,16.500000,80.500000,48
Amaravati,2019-01-18,0.013372,297.496145,1.471114,16.500000,80.500000,48
Amaravati,2019-01-19,0.013206,297.589157,1.362257,16.500000,80.500000,48
Amaravati,2019-01-20,0.013203,297.291423,1.412558,16.500000,80.500000,48
Amaravati,2019-01-21,0.013106,296.923962,2.112876,16.500000,80.500000,48
Amaravati,2019-01-22,0.012634,296.877828,2.428507,16.500000,80.500000,48
Amaravati,2019-01-23,0.013048,297.358815,2.187324,16.500000,80.500000,48
Amaravati,2019-01-24,0.013664,297.920128,2.490661,16.500000,80.500000,48
Amaravati,2019-01-25,0.014674,298.443675,3.766229,16.500000,80.500000,48
Amaravati,2019-01-26,0.014374,298.160723,2.789650,16.500000,80.500000,48
Amaravati,2019-01-27,0.014578,297.330314,2.255717,16.500000,80.500000,48
Amaravati,2019-01-28,0.013985,294.463513,1.995482,16.500000,80.500000,48
Amaravati,2019-01-29,0.011095,295.350462,2.503176,16.500000,80.500000,48
Amaravati,2019-01-30,0.009937,295.910544,1.750552,16.500000,80.500000,48
Amaravati,2019-01-31,0.013048,296.854866,2.470790,16.500000,80.500000,48
Amaravati,2019-02-01,0.012312,297.088980,1.753673,16.500000,80.500000,48
Amaravati,2019-02-02,0.012962,297.529109,1.622939,16.500000,80.500000,48
Amaravati,2019-02-03,0.012910,297.811971,2.153326,16.500000,80.500000,48
Amaravati,2019-02-04,0.011981,298.405934,2.385645,16.500000,80.500000,48
Amaravati,2019-02-05,0.013085,298.533740,1.695103,16.500000,80.500000,48
Amaravati,2019-02-06,0.012949,298.392172,2.038195,16.500000,80.500000,48
Amaravati,2019-02-07,0.013539,298.738620,3.128184,16.500000,80.500000,48
Amaravati,2019-02-08,0.014816,299.542081,2.475485,16.500000,80.500000,48
Amaravati,2019-02-09,0.013168,299.394508,1.517578,16.500000,80.500000,48
Amaravati,2019-02-10,0.012995,299.891579,2.658065,16.500000,80.500000,48
Amaravati,2019-02-11,0.014873,299.622285,2.808787,16.500000,80.500000,48
Amaravati,2019-02-12,0.014362,299.058914,2.255730,16.500000,80.500000,48
Amaravati,2019-02-13,0.014033,299.138262,2.037321,16.500000,80.500000,48
Amaravati,2019-02-14,0.013286,298.897274,2.214663,16.500000,80.500000,48
Amaravati,2019-02-15,0.014734,299.502998,3.126276,16.500000,80.500000,48
Amaravati,2019-02-16,0.015446,299.776086,2.914576,16.500000,80.500000,48
Amaravati,2019-02-17,0.016480,300.811396,2.128227,16.500000,80.500000,48
Amaravati,2019-02-18,0.017142,301.195160,2.068029,16.500000,80.500000,48
Amaravati,2019-02-19,0.017117,301.213129,2.782408,16.500000,80.500000,48
Amaravati,2019-02-20,0.015765,300.437859,2.751245,16.500000,80.500000,48
Amaravati,2019-02-21,0.014740,300.388185,1.988378,16.500000,80.500000,48
Amaravati,2019-02-22,0.012934,301.149495,1.823276,16.500000,80.500000,48
Amaravati,2019-02-23,0.010933,302.071076,2.079241,16.500000,80.500000,48
Amaravati,2019-02-24,0.012891,301.737548,3.017610,16.500000,80.500000,48
Amaravati,2019-02-25,0.015643,301.006460,3.120152,16.500000,80.500000,48
Amaravati,2019-02-26,0.016030,300.885874,3.630540,16.500000,80.500000,48
Amaravati,2019-02-27,0.016336,301.300279,3.285518,16.500000,80.500000,48
Amaravati,2019-02-28,0.017510,300.879186,2.211668,16.500000,80.500000,48
Amaravati,2019-03-01,0.017812,301.151653,2.929901,16.500000,80.500000,48
Amaravati,2019-03-02,0.016653,301.044668,2.992150,16.500000,80.500000,48
Amaravati,2019-03-03,0.016551,301.452279,2.850131,16.500000,80.500000,48
Amaravati,2019-03-04,0.017268,301.744562,3.656928,16.500000,80.500000,48
Amaravati,2019-03-05,0.018161,302.890772,2.911555,16.500000,80.500000,48
Amaravati,2019-03-06,0.017878,303.190639,1.593971,16.500000,80.500000,48
Amaravati,2019-03-07,0.019364,303.001738,2.431965,16.500000,80.500000,48
Amaravati,2019-03-08,0.018593,302.750296,2.433770,16.500000,80.500000,48
Amaravati,2019-03-09,0.018169,302.494263,3.199677,16.500000,80.500000,48
Amaravati,2019-03-10,0.017514,302.455261,2.996893,16.500000,80.500000,48
Amaravati,2019-03-11,0.016996,302.253627,3.049968,16.500000,80.500000,48
Amaravati,2019-03-12,0.016092,302.296475,2.771239,16.500000,80.500000,48
Amaravati,2019-03-13,0.015215,302.379954,2.979478,16.500000,80.500000,48
Amaravati,2019-03-14,0.014001,302.531047,2.695677,16.500000,80.500000,48
Amaravati,2019-03-15,0.014419,302.518580,2.966577,16.500000,80.500000,48
Amaravati,2019-03-16,0.015526,301.554086,3.036709,16.500000,80.500000,48
Amaravati,2019-03-17,0.014945,301.286200,2.882615,16.500000,80.500000,48
Amaravati,2019-03-18,0.014500,301.163430,3.594377,16.500000,80.500000,48
Amaravati,2019-03-19,0.016393,302.052398,2.864588,16.500000,80.500000,48
Amaravati,2019-03-20,0.017107,302.374371,3.791614,16.500000,80.500000,48
Amaravati,2019-03-21,0.016405,302.071350,3.383411,16.500000,80.500000,48
Amaravati,2019-03-22,0.016811,302.426158,2.661265,16.500000,80.500000,48
Amaravati,2019-03-23,0.017447,303.019664,2.336230,16.500000,80.500000,48
Amaravati,2019-03-24,0.017654,303.195584,2.713724,16.500000,80.500000,48
Amaravati,2019-03-25,0.017274,303.216067,2.507901,16.500000,80.500000,48
Amaravati,2019-03-26,0.017469,303.097754,2.966612,16.500000,80.500000,48
Amaravati,2019-03-27,0.017085,302.975780,2.630899,16.500000,80.500000,48
Amaravati,2019-03-28,0.016635,303.229712,2.191315,16.500000,80.500000,48
Amaravati,2019-03-29,0.017744,303.502038,2.404896,16.500000,80.500000,48
Amaravati,2019-03-30,0.018231,303.722689,3.164533,16.500000,80.500000,48
Amaravati,2019-03-31,0.017968,304.457234,2.861690,16.500000,80.500000,48
Amaravati,2019-04-01,0.018079,304.586490,3.281386,16.500000,80.500000,48
Amaravati,2019-04-02,0.018244,304.098494,3.162734,16.500000,80.500000,48
Amaravati,2019-04-03,0.018470,303.865738,3.207248,16.500000,80.500000,48
Amaravati,2019-04-04,0.018353,303.826490,3.517788,16.500000,80.500000,48
Amaravati,2019-04-05,0.018400,304.214262,2.553597,16.500000,80.500000,48
Amaravati,2019-04-06,0.017207,304.067253,2.623235,16.500000,80.500000,48
Amaravati,2019-04-07,0.018044,304.083809,3.441121,16.500000,80.500000,48
Amaravati,2019-04-08,0.019118,304.401027,3.409922,16.500000,80.500000,48
Amaravati,2019-04-09,0.019939,304.603773,3.373500,16.500000,80.500000,48
Amaravati,2019-04-10,0.018962,304.857296,2.986459,16.500000,80.500000,48
Amaravati,2019-04-11,0.019012,304.946385,2.536996,16.500000,80.500000,48
Amaravati,2019-04-12,0.018702,304.922677,2.284585,16.500000,80.500000,48
Amaravati,2019-04-13,0.017495,305.198655,2.893423,16.500000,80.500000,48
Amaravati,2019-04-14,0.018689,305.156435,2.876447,16.500000,80.500000,48
Amaravati,2019-04-15,0.017101,305.126373,3.015102,16.500000,80.500000,48
Amaravati,2019-04-16,0.017708,304.802105,2.635507,16.500000,80.500000,48
Amaravati,2019-04-17,0.018596,304.825077,3.179905,16.500000,80.500000,48
Amaravati,2019-04-18,0.020025,304.997219,3.142641,16.500000,80.500000,48
Amaravati,2019-04-19,0.019836,304.934962,2.954904,16.500000,80.500000,48
Amaravati,2019-04-20,0.019844,304.834366,3.287037,16.500000,80.500000,48
Amaravati,2019-04-21,0.019602,305.244197,2.526383,16.500000,80.500000,48
Amaravati,2019-04-22,0.018593,304.183944,1.944689,16.500000,80.500000,48
Amaravati,2019-04-23,0.019132,305.009925,2.484694,16.500000,80.500000,48
Amaravati,2019-04-24,0.018934,305.520113,2.743728,16.500000,80.500000,48
Amaravati,2019-04-25,0.019307,305.635314,3.137322,16.500000,80.500000,48
Amaravati,2019-04-26,0.020205,306.166924,2.935311,16.500000,80.500000,48
Amaravati,2019-04-27,0.020471,306.313105,3.177641,16.500000,80.500000,48
Amaravati,2019-04-28,0.020476,305.958528,3.264723,16.500000,80.500000,48
Amaravati,2019-04-29,0.020576,306.042635,2.907200,16.500000,80.500000,48
Amaravati,2019-04-30,0.019261,306.076576,2.103971,16.500000,80.500000,48
Amaravati,2019-05-01,0.017963,305.400049,1.864348,16.500000,80.500000,48
Amaravati,2019-05-02,0.019219,305.402602,2.052316,16.500000,80.500000,48
Amaravati,2019-05-03,0.016076,307.421587,2.659353,16.500000,80.500000,48
Amaravati,2019-05-04,0.014701,307.883277,3.128104,16.500000,80.500000,48
Amaravati,2019-05-05,0.015829,308.693660,2.559113,16.500000,80.500000,48
Amaravati,2019-05-06,0.019024,307.565915,2.355658,16.500000,80.500000,48
Amaravati,2019-05-07,0.020292,307.309966,2.294044,16.500000,80.500000,48
Amaravati,2019-05-08,0.019128,308.391304,1.916376,16.500000,80.500000,48
Amaravati,2019-05-09,0.018101,308.924254,2.070865,16.500000,80.500000,48
Amaravati,2019-05-10,0.020797,308.142494,2.824089,16.500000,80.500000,48
Amaravati,2019-05-11,0.021221,306.710896,2.791568,16.500000,80.500000,48
Amaravati,2019-05-12,0.021429,306.299052,2.544787,16.500000,80.500000,48
Amaravati,2019-05-13,0.020379,306.611729,2.792191,16.500000,80.500000,48
Amaravati,2019-05-14,0.021570,306.516889,2.779355,16.500000,80.500000,48
Amaravati,2019-05-15,0.021170,306.683039,2.914305,16.500000,80.500000,48
Amaravati,2019-05-16,0.020884,306.696775,2.776904,16.500000,80.500000,48
Amaravati,2019-05-17,0.020913,306.777109,2.629075,16.500000,80.500000,48
Amaravati,2019-05-18,0.021345,307.382595,2.644655,16.500000,80.500000,48
Amaravati,2019-05-19,0.020767,307.400962,2.792238,16.500000,80.500000,48
Amaravati,2019-05-20,0.020129,307.005739,3.147999,16.500000,80.500000,48
Amaravati,2019-05-21,0.019724,306.662626,3.426264,16.500000,80.500000,48
Amaravati,2019-05-22,0.020221,306.548352,3.182541,16.500000,80.500000,48
Amaravati,2019-05-23,0.020439,306.496960,3.860038,16.500000,80.500000,48
Amaravati,2019-05-24,0.021327,307.006576,2.975085,16.500000,80.500000,48
Amaravati,2019-05-25,0.021467,308.294588,2.824035,16.500000,80.500000,48
Amaravati,2019-05-26,0.021249,309.009000,2.941816,16.500000,80.500000,48
Amaravati,2019-05-27,0.020930,308.174843,2.759029,16.500000,80.500000,48
Amaravati,2019-05-28,0.022325,307.837015,3.338007,16.500000,80.500000,48
Amaravati,2019-05-29,0.021435,307.015008,3.539164,16.500000,80.500000,48
Amaravati,2019-05-30,0.021244,306.002670,3.245574,16.500000,80.500000,48
Amaravati,2019-05-31,0.022219,306.932772,3.146234,16.500000,80.500000,48
Amaravati,2019-06-01,0.021820,307.425794,2.263326,16.500000,80.500000,48
Amaravati,2019-06-02,0.021848,307.916597,2.829348,16.500000,80.500000,48
Amaravati,2019-06-03,0.020716,305.470267,1.868903,16.500000,80.500000,48
Amaravati,2019-06-04,0.021584,306.688961,2.340403,16.500000,80.500000,48
Amaravati,2019-06-05,0.021840,308.144273,3.061423,16.500000,80.500000,48
Amaravati,2019-06-06,0.020849,306.076594,2.626774,16.500000,80.500000,48
Amaravati,2019-06-07,0.022071,306.903259,2.429159,16.500000,80.500000,48
Amaravati,2019-06-08,0.021565,306.637524,2.724405,16.500000,80.500000,48
Amaravati,2019-06-09,0.020909,307.923931,2.636634,16.500000,80.500000,48
Amaravati,2019-06-10,0.019948,306.668191,3.156554,16.500000,80.500000,48
Amaravati,2019-06-11,0.020330,308.335602,3.100986,16.500000,80.500000,48
Amaravati,2019-06-12,0.018552,309.387676,3.715689,16.500000,80.500000,48
Amaravati,2019-06-13,0.017999,308.628947,4.239030,16.500000,80.500000,48
Amaravati,2019-06-14,0.017407,308.870834,3.840979,16.500000,80.500000,48
Amaravati,2019-06-15,0.016904,309.791329,4.235548,16.500000,80.500000,48
Amaravati,2019-06-16,0.016405,309.510464,4.434187,16.500000,80.500000,48
Amaravati,2019-06-17,0.018068,305.479123,3.014176,16.500000,80.500000,48
Amaravati,2019-06-18,0.017911,307.775811,3.015143,16.500000,80.500000,48
Amaravati,2019-06-19,0.017145,308.816173,3.067779,16.500000,80.500000,48
Amaravati,2019-06-20,0.018773,305.927338,1.911861,16.500000,80.500000,48
